0.016666667,2
0.033333333,2
0.05,2
0.083333333,2
0.1,2
0.116666667,2
0.15,2
0.166666667,2
0.183333333,2
0.216666667,2
0.233333333,2
0.25,2
0.283333333,2.02
0.3,2.0398
0.316666667,2.059402
0.35,2.05880798
0.366666667,2.0582199
0.383333333,2.057637701
0.416666667,2.057061324
0.433333333,2.056490711
0.45,2.055925804
0.483333333,2.055366546
0.5,2.05481288
0.516666667,2.054264752
0.55,2.053722104
0.566666667,2.053184883
0.583333333,2.052653034
0.616666667,2.052126504
0.633333333,2.051605239
0.65,2.051089186
0.7,2.050578295
0.716666667,2.050072512
0.783333333,2.049571786
0.816666667,2.049076069
0.833333333,2.068585308
0.85,2.087899455
0.883333333,2.08702046
0.9,2.086150256
0.916666667,2.085288753
0.983333333,2.084435866
1.016666667,2.083591507
1.033333333,2.082755592
1.05,2.081928036
1.083333333,2.081108756
1.1,2.080297668
1.116666667,2.079494691
1.15,2.078699744
1.166666667,2.077912747
1.183333333,2.07713362
1.216666667,2.096362283
1.233333333,2.11539866
1.25,2.134244674
1.283333333,2.132902227
1.3,2.131573205
1.316666667,2.130257473
1.35,2.208954898
1.366666667,2.246865349
1.383333333,2.284396696
1.416666667,2.441552729
1.433333333,2.577137201
1.45,2.731365829
1.483333333,2.744052171
1.5,2.756611649
1.516666667,2.769045533
1.55,2.761355078
1.566666667,2.753741527
1.583333333,2.746204112
1.633333333,2.73874207
1.65,2.73135465
1.716666667,2.724041103
1.75,2.716800692
1.766666667,2.709632685
1.783333333,2.702536358
1.9,2.695510995
1.916666667,2.688555885
1.95,2.701670326
1.966666667,2.714653623
1.983333333,2.727507087
2.016666667,2.720232016
2.033333333,2.713029695
2.05,2.705899399
2.083333333,2.698840405
2.1,2.691852001
2.116666667,2.704933481
2.15,2.697884146
2.166666667,2.690905304
2.183333333,2.683996251
2.216666667,2.677156289
2.233333333,2.670384726
2.25,2.663680879
2.283333333,2.65704407
2.3,2.650473629
2.316666667,2.643968893
2.35,2.637529204
2.366666667,2.631153912
2.383333333,2.624842373
2.416666667,2.618593949
2.433333333,2.612408009
2.45,2.606283929
2.483333333,2.60022109
2.5,2.594218879
2.516666667,2.58827669
2.55,2.602393923
2.566666667,2.616369984
2.583333333,2.630206284
2.65,2.623904222
2.683333333,2.617665179
2.7,2.611488528
2.716666667,2.605373642
2.75,2.599319906
2.766666667,2.593326707
2.783333333,2.58739344
2.816666667,2.581519505
2.833333333,2.57570431
2.85,2.569947267
2.883333333,2.564247795
2.9,2.558605317
2.916666667,2.553019263
2.95,2.547489071
2.966666667,2.54201418
2.983333333,2.536594038
3.016666667,2.531228098
3.033333333,2.525915817
3.05,2.520656659
3.383333333,2.515450092
3.416666667,2.510295591
3.433333333,2.505192635
3.45,2.500140709
3.55,2.495139302
3.566666667,2.490187909
3.583333333,2.48528603
3.633333333,2.480433169
3.65,2.475628838
3.683333333,2.510872549
3.7,2.525763824
3.716666667,2.540506186
3.75,2.575101124
3.766666667,2.609350113
3.783333333,2.603256611
3.816666667,2.597224045
3.833333333,2.591251805
3.85,2.585339287
3.883333333,2.579485894
3.9,2.573691035
3.916666667,2.567954125
3.95,2.582274583
3.966666667,2.596451838
3.983333333,2.610487319
4.016666667,2.604382446
4.033333333,2.598338622
4.05,2.592355235
4.083333333,2.586431683
4.1,2.580567366
4.116666667,2.574761692
4.15,2.629014076
4.166666667,2.682723935
